ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr2|+|74652201|74652364|74652223|74652364|74649996|74650059	"ENSG00000005448.16_2"	"WDR54"	chr2	+	74652201	74652364	74652223	74652364	74649996	74650059
chr2|+|74652201|74652364|74652223|74652364|74650445|74650512	"ENSG00000005448.16_2"	"WDR54"	chr2	+	74652201	74652364	74652223	74652364	74650445	74650512
chr2|+|74652201|74652364|74652223|74652364|74650981|74651109	"ENSG00000005448.16_2"	"WDR54"	chr2	+	74652201	74652364	74652223	74652364	74650981	74651109
chr2|+|74652201|74652364|74652223|74652364|74652001|74652102	"ENSG00000005448.16_2"	"WDR54"	chr2	+	74652201	74652364	74652223	74652364	74652001	74652102
chr7|-|87035603|87035831|87035603|87035810|87037352|87037550	"ENSG00000005471.15_3"	"ABCB4"	chr7	-	87035603	87035831	87035603	87035810	87037352	87037550
chr6|-|82900789|82901596|82900789|82900933|82904195|82904359	"ENSG00000005700.14_2"	"IBTK"	chr6	-	82900789	82901596	82900789	82900933	82904195	82904359
chr6|-|82904195|82904359|82904195|82904312|82906014|82906163	"ENSG00000005700.14_2"	"IBTK"	chr6	-	82904195	82904359	82904195	82904312	82906014	82906163
chr6|-|82904195|82904359|82904195|82904312|82909857|82909970	"ENSG00000005700.14_2"	"IBTK"	chr6	-	82904195	82904359	82904195	82904312	82909857	82909970
chr6|-|82904195|82904359|82904195|82904312|82910303|82910425	"ENSG00000005700.14_2"	"IBTK"	chr6	-	82904195	82904359	82904195	82904312	82910303	82910425
chr6|-|82906014|82906163|82906014|82906118|82909857|82909970	"ENSG00000005700.14_2"	"IBTK"	chr6	-	82906014	82906163	82906014	82906118	82909857	82909970
chr6|-|82906014|82906163|82906014|82906118|82910303|82910425	"ENSG00000005700.14_2"	"IBTK"	chr6	-	82906014	82906163	82906014	82906118	82910303	82910425
chr11|-|3394806|3394905|3394806|3394886|3396726|3396892	"ENSG00000005801.16_3"	"ZNF195"	chr11	-	3394806	3394905	3394806	3394886	3396726	3396892
chr11|-|3394806|3394905|3394806|3394886|3398846|3399130	"ENSG00000005801.16_3"	"ZNF195"	chr11	-	3394806	3394905	3394806	3394886	3398846	3399130
chr11|-|3394806|3394905|3394806|3394886|3400267|3400369	"ENSG00000005801.16_3"	"ZNF195"	chr11	-	3394806	3394905	3394806	3394886	3400267	3400369
chr13|-|77592734|77592879|77592734|77592857|77595647|77595996	"ENSG00000005812.10_3"	"FBXL3"	chr13	-	77592734	77592879	77592734	77592857	77595647	77595996
chr13|-|77592734|77592879|77592734|77592857|77595791|77595996	"ENSG00000005812.10_3"	"FBXL3"	chr13	-	77592734	77592879	77592734	77592857	77595791	77595996
chr16|+|30486609|30486721|30486626|30486721|30484066|30484219	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30486609	30486721	30486626	30486721	30484066	30484219
chr16|+|30486609|30486721|30486626|30486721|30485516|30485619	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30486609	30486721	30486626	30486721	30485516	30485619
chr16|+|30510394|30510555|30510527|30510555|30507417|30507615	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30510394	30510555	30510527	30510555	30507417	30507615
chr16|+|30510394|30510555|30510527|30510555|30507756|30507887	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30510394	30510555	30510527	30510555	30507756	30507887
chr16|+|30510441|30510810|30510658|30510810|30500402|30500476	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30510441	30510810	30510658	30510810	30500402	30500476
chr16|+|30510441|30510810|30510693|30510810|30506033|30506171	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30510441	30510810	30510693	30510810	30506033	30506171
chr16|+|30516564|30516621|30516567|30516621|30510658|30510810	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30516564	30516621	30516567	30516621	30510658	30510810
chr16|+|30516564|30516621|30516567|30516621|30515495|30515585	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30516564	30516621	30516567	30516621	30515495	30515585
chr16|+|30522201|30522281|30522213|30522281|30521681|30521792	"ENSG00000005844.17_3"	"ITGAL"	chr16	+	30522201	30522281	30522213	30522281	30521681	30521792
chr17|+|48152822|48153099|48152823|48153099|48151811|48151898	"ENSG00000005884.17_2"	"ITGA3"	chr17	+	48152822	48153099	48152823	48153099	48151811	48151898
chr17|+|48152822|48153099|48152962|48153099|48151811|48151898	"ENSG00000005884.17_2"	"ITGA3"	chr17	+	48152822	48153099	48152962	48153099	48151811	48151898
chr17|+|48153947|48154811|48154742|48154811|48153689|48153839	"ENSG00000005884.17_2"	"ITGA3"	chr17	+	48153947	48154811	48154742	48154811	48153689	48153839
chr17|-|42457967|42458429|42457967|42458013|42460860|42461072	"ENSG00000005961.17_3"	"ITGA2B"	chr17	-	42457967	42458429	42457967	42458013	42460860	42461072
chr17|-|42457967|42458429|42457967|42458013|42461261|42461314	"ENSG00000005961.17_3"	"ITGA2B"	chr17	-	42457967	42458429	42457967	42458013	42461261	42461314
chr17|-|42457967|42458429|42457967|42458013|42461452|42461506	"ENSG00000005961.17_3"	"ITGA2B"	chr17	-	42457967	42458429	42457967	42458013	42461452	42461506
chr17|-|42457967|42458429|42457967|42458013|42461678|42461722	"ENSG00000005961.17_3"	"ITGA2B"	chr17	-	42457967	42458429	42457967	42458013	42461678	42461722
chr17|-|42457967|42458429|42457967|42458013|42461905|42461953	"ENSG00000005961.17_3"	"ITGA2B"	chr17	-	42457967	42458429	42457967	42458013	42461905	42461953
chr17|-|42461678|42461953|42461678|42461722|42462315|42462444	"ENSG00000005961.17_3"	"ITGA2B"	chr17	-	42461678	42461953	42461678	42461722	42462315	42462444
chr16|-|19528335|19528511|19528335|19528507|19532544|19532910	"ENSG00000006007.11_2"	"GDE1"	chr16	-	19528335	19528511	19528335	19528507	19532544	19532910
chr19|+|18700222|18700493|18700288|18700493|18699804|18699887	"ENSG00000006015.17_3"	"C19orf60"	chr19	+	18700222	18700493	18700288	18700493	18699804	18699887
chr19|+|18701083|18701743|18701663|18701743|18699804|18699887	"ENSG00000006015.17_3"	"C19orf60"	chr19	+	18701083	18701743	18701663	18701743	18699804	18699887
chr19|+|18701083|18701743|18701663|18701743|18699804|18700493	"ENSG00000006015.17_3"	"C19orf60"	chr19	+	18701083	18701743	18701663	18701743	18699804	18700493
chr19|+|18702898|18703146|18702917|18703146|18699804|18699887	"ENSG00000006015.17_3"	"C19orf60"	chr19	+	18702898	18703146	18702917	18703146	18699804	18699887
chr19|+|18702898|18703146|18702917|18703146|18701663|18701743	"ENSG00000006015.17_3"	"C19orf60"	chr19	+	18702898	18703146	18702917	18703146	18701663	18701743
chr17|-|45886229|45886356|45886229|45886312|45886441|45886481	"ENSG00000006025.11_3"	"OSBPL7"	chr17	-	45886229	45886356	45886229	45886312	45886441	45886481
chr17|-|45890952|45891200|45890952|45891185|45892580|45892718	"ENSG00000006025.11_3"	"OSBPL7"	chr17	-	45890952	45891200	45890952	45891185	45892580	45892718
chr17|-|45891886|45892073|45891886|45891980|45892580|45892718	"ENSG00000006025.11_3"	"OSBPL7"	chr17	-	45891886	45892073	45891886	45891980	45892580	45892718
chr17|-|45893472|45893848|45893472|45893568|45893928|45894061	"ENSG00000006025.11_3"	"OSBPL7"	chr17	-	45893472	45893848	45893472	45893568	45893928	45894061
chr17|-|7194411|7195378|7194411|7194501|7196793|7196857	"ENSG00000006047.12_2"	"YBX2"	chr17	-	7194411	7195378	7194411	7194501	7196793	7196857
chr17|-|7194411|7195378|7194411|7194501|7197146|7197254	"ENSG00000006047.12_2"	"YBX2"	chr17	-	7194411	7195378	7194411	7194501	7197146	7197254
chr11|-|17416718|17417017|17416718|17416822|17417156|17417265	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17416718	17417017	17416718	17416822	17417156	17417265
chr11|-|17418462|17418605|17418462|17418593|17418739|17418860	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17418462	17418605	17418462	17418593	17418739	17418860
chr11|-|17419885|17419988|17419885|17419914|17424207|17424300	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17419885	17419988	17419885	17419914	17424207	17424300
chr11|-|17419885|17419988|17419885|17419914|17427040|17427110	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17419885	17419988	17419885	17419914	17427040	17427110
chr11|-|17438476|17438512|17438476|17438509|17448595|17448701	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17438476	17438512	17438476	17438509	17448595	17448701
chr11|-|17438476|17438512|17438476|17438509|17452360|17452506	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17438476	17438512	17438476	17438509	17452360	17452506
chr11|-|17438476|17438512|17438476|17438509|17453750|17453791	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17438476	17438512	17438476	17438509	17453750	17453791
chr11|-|17438476|17438512|17438476|17438509|17464266|17464429	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17438476	17438512	17438476	17438509	17464266	17464429
chr11|-|17438476|17438512|17438476|17438509|17470062|17470218	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17438476	17438512	17438476	17438509	17470062	17470218
chr11|-|17438476|17438512|17438476|17438509|17474665|17474830	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17438476	17438512	17438476	17438509	17474665	17474830
chr11|-|17450111|17450217|17450111|17450187|17452360|17452506	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17450111	17450217	17450111	17450187	17452360	17452506
chr11|-|17450111|17450217|17450111|17450187|17453750|17453791	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17450111	17450217	17450111	17450187	17453750	17453791
chr11|-|17450111|17450217|17450111|17450187|17464266|17464429	"ENSG00000006071.12_3"	"ABCC8"	chr11	-	17450111	17450217	17450111	17450187	17464266	17464429
chr11|+|60694675|60694890|60694830|60694890|60691941|60692015	"ENSG00000006118.14_3"	"TMEM132A"	chr11	+	60694675	60694890	60694830	60694890	60691941	60692015
chr11|+|60699157|60699356|60699160|60699356|60697981|60698131	"ENSG00000006118.14_3"	"TMEM132A"	chr11	+	60699157	60699356	60699160	60699356	60697981	60698131
chr11|+|60703335|60704631|60704218|60704631|60701013|60701216	"ENSG00000006118.14_3"	"TMEM132A"	chr11	+	60703335	60704631	60704218	60704631	60701013	60701216
chr17|+|33927955|33928090|33928004|33928090|33925248|33925354	"ENSG00000006125.17_3"	"AP2B1"	chr17	+	33927955	33928090	33928004	33928090	33925248	33925354
chr17|+|33935160|33935406|33935274|33935406|33932723|33932859	"ENSG00000006125.17_3"	"AP2B1"	chr17	+	33935160	33935406	33935274	33935406	33932723	33932859
chr17|+|33977548|33977808|33977621|33977808|33966613|33966779	"ENSG00000006125.17_3"	"AP2B1"	chr17	+	33977548	33977808	33977621	33977808	33966613	33966779
chr17|+|33977548|33977808|33977621|33977808|33968895|33968994	"ENSG00000006125.17_3"	"AP2B1"	chr17	+	33977548	33977808	33977621	33977808	33968895	33968994
chr17|+|48625403|48625522|48625409|48625522|48625080|48625128	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48625403	48625522	48625409	48625522	48625080	48625128
chr17|+|48625403|48625522|48625409|48625522|48625080|48625315	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48625403	48625522	48625409	48625522	48625080	48625315
chr17|+|48625643|48625979|48625914|48625979|48625080|48625128	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48625643	48625979	48625914	48625979	48625080	48625128
chr17|+|48626170|48626547|48626403|48626547|48625914|48625979	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48626170	48626547	48626403	48626547	48625914	48625979
chr17|+|48627345|48627673|48627568|48627673|48626403|48626547	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48627345	48627673	48627568	48627673	48626403	48626547
chr17|+|48627345|48627673|48627568|48627673|48626646|48626848	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48627345	48627673	48627568	48627673	48626646	48626848
chr17|+|48627345|48627673|48627590|48627673|48626403|48626547	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48627345	48627673	48627590	48627673	48626403	48626547
chr17|+|48627345|48627673|48627590|48627673|48626646|48626848	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48627345	48627673	48627590	48627673	48626646	48626848
chr17|+|48627568|48627673|48627590|48627673|48626403|48626547	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48627568	48627673	48627590	48627673	48626403	48626547
chr17|+|48627568|48627673|48627590|48627673|48627345|48627476	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48627568	48627673	48627590	48627673	48627345	48627476
chr17|+|48628068|48628551|48628358|48628551|48627896|48627971	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48628068	48628551	48628358	48628551	48627896	48627971
chr17|+|48628358|48629541|48629329|48629541|48627896|48627971	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48628358	48629541	48629329	48629541	48627896	48627971
chr17|+|48628358|48629541|48629329|48629541|48628068|48628278	"ENSG00000006282.20_3"	"SPATA20"	chr17	+	48628358	48629541	48629329	48629541	48628068	48628278
chr17|+|48685187|48685380|48685289|48685380|48681515|48681642	"ENSG00000006283.17_3"	"CACNA1G"	chr17	+	48685187	48685380	48685289	48685380	48681515	48681642
chr17|+|48685187|48685380|48685289|48685380|48684260|48684350	"ENSG00000006283.17_3"	"CACNA1G"	chr17	+	48685187	48685380	48685289	48685380	48684260	48684350
chr17|+|48695408|48695487|48695457|48695487|48694798|48694932	"ENSG00000006283.17_3"	"CACNA1G"	chr17	+	48695408	48695487	48695457	48695487	48694798	48694932
chr17|+|48695408|48695487|48695457|48695487|48695219|48695269	"ENSG00000006283.17_3"	"CACNA1G"	chr17	+	48695408	48695487	48695457	48695487	48695219	48695269
chr17|+|48695408|48695487|48695457|48695487|48695219|48695290	"ENSG00000006283.17_3"	"CACNA1G"	chr17	+	48695408	48695487	48695457	48695487	48695219	48695290
chr17|+|48703377|48704127|48703680|48704127|48701720|48701890	"ENSG00000006283.17_3"	"CACNA1G"	chr17	+	48703377	48704127	48703680	48704127	48701720	48701890
chr16|+|3071189|3071320|3071215|3071320|3070375|3070760	"ENSG00000006327.13_2"	"TNFRSF12A"	chr16	+	3071189	3071320	3071215	3071320	3070375	3070760
chr7|-|97933507|97933688|97933507|97933677|97941408|97941576	"ENSG00000006453.13_3"	"BAIAP2L1"	chr7	-	97933507	97933688	97933507	97933677	97941408	97941576
chr7|+|141301004|141301080|141301013|141301080|141296361|141296441	"ENSG00000006530.15_2"	"AGK"	chr7	+	141301004	141301080	141301013	141301080	141296361	141296441
chr11|+|67786534|67786724|67786638|67786724|67786241|67786362	"ENSG00000006534.15_2"	"ALDH3B1"	chr11	+	67786534	67786724	67786638	67786724	67786241	67786362
chr11|+|67788953|67789293|67789222|67789293|67786638|67786724	"ENSG00000006534.15_2"	"ALDH3B1"	chr11	+	67788953	67789293	67789222	67789293	67786638	67786724
chr2|+|242344666|242344818|242344670|242344818|242343242|242343347	"ENSG00000006607.13_3"	"FARP2"	chr2	+	242344666	242344818	242344670	242344818	242343242	242343347
chr7|+|87526608|87526654|87526611|87526654|87517297|87517374	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87526608	87526654	87526611	87526654	87517297	87517374
chr7|+|87529535|87529664|87529596|87529664|87507367|87507448	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87507367	87507448
chr7|+|87529535|87529664|87529596|87529664|87507367|87507540	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87507367	87507540
chr7|+|87529535|87529664|87529596|87529664|87514293|87514473	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87514293	87514473
chr7|+|87529535|87529664|87529596|87529664|87516643|87516713	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87516643	87516713
chr7|+|87529535|87529664|87529596|87529664|87517297|87517374	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87517297	87517374
chr7|+|87529535|87529664|87529596|87529664|87525788|87525825	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87525788	87525825
chr7|+|87529535|87529664|87529596|87529664|87526608|87526654	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87529535	87529664	87529596	87529664	87526608	87526654
chr7|+|112090562|112090837|112090632|112090837|112075502|112075676	"ENSG00000006652.13_3"	"IFRD1"	chr7	+	112090562	112090837	112090632	112090837	112075502	112075676
chr7|+|73929674|73929926|73929770|73929926|73922404|73922533	"ENSG00000006704.10_3"	"GTF2IRD1"	chr7	+	73929674	73929926	73929770	73929926	73922404	73922533
chr7|+|73929674|73929926|73929770|73929926|73927159|73927301	"ENSG00000006704.10_3"	"GTF2IRD1"	chr7	+	73929674	73929926	73929770	73929926	73927159	73927301
chr7|+|73969722|73969824|73969767|73969824|73969503|73969553	"ENSG00000006704.10_3"	"GTF2IRD1"	chr7	+	73969722	73969824	73969767	73969824	73969503	73969553
chr7|+|74015370|74016918|74016691|74016918|73973956|73973985	"ENSG00000006704.10_3"	"GTF2IRD1"	chr7	+	74015370	74016918	74016691	74016918	73973956	73973985
chr7|+|74015370|74016918|74016691|74016918|74005153|74005346	"ENSG00000006704.10_3"	"GTF2IRD1"	chr7	+	74015370	74016918	74016691	74016918	74005153	74005346
chr7|+|74015370|74016918|74016691|74016918|74009340|74009378	"ENSG00000006704.10_3"	"GTF2IRD1"	chr7	+	74015370	74016918	74016691	74016918	74009340	74009378
chr19|-|39880119|39880401|39880119|39880186|39880708|39880801	"ENSG00000006712.14_3"	"PAF1"	chr19	-	39880119	39880401	39880119	39880186	39880708	39880801
chr19|-|39880119|39880401|39880119|39880186|39880899|39880929	"ENSG00000006712.14_3"	"PAF1"	chr19	-	39880119	39880401	39880119	39880186	39880899	39880929
chr19|-|39880708|39880929|39880708|39880801|39881457|39881794	"ENSG00000006712.14_3"	"PAF1"	chr19	-	39880708	39880929	39880708	39880801	39881457	39881794
chr17|-|12899256|12900002|12899256|12899295|12901728|12901825	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12899256	12900002	12899256	12899295	12901728	12901825
chr17|-|12899256|12900002|12899256|12899295|12903472|12903591	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12899256	12900002	12899256	12899295	12903472	12903591
chr17|-|12906795|12906891|12906795|12906816|12908305|12908418	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12906795	12906891	12906795	12906816	12908305	12908418
chr17|-|12908305|12908427|12908305|12908418|12909069|12909142	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12908305	12908427	12908305	12908418	12909069	12909142
chr17|-|12920178|12920249|12920178|12920242|12920387|12920438	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12920178	12920249	12920178	12920242	12920387	12920438
chrX|-|2826761|2826883|2826761|2826846|2827857|2828020	"ENSG00000006756.15_2"	"ARSD"	chrX	-	2826761	2826883	2826761	2826846	2827857	2828020
chrX|-|2826761|2826883|2826761|2826846|2828699|2828834	"ENSG00000006756.15_2"	"ARSD"	chrX	-	2826761	2826883	2826761	2826846	2828699	2828834
chr16|+|2868677|2868970|2868683|2868970|2867430|2867457	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2868677	2868970	2868683	2868970	2867430	2867457
chr16|+|2868677|2868970|2868683|2868970|2867801|2867967	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2868677	2868970	2868683	2868970	2867801	2867967
chr16|+|2868677|2868970|2868759|2868970|2867430|2867457	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2868677	2868970	2868759	2868970	2867430	2867457
chr16|+|2868677|2868970|2868759|2868970|2867801|2867967	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2868677	2868970	2868759	2868970	2867801	2867967
chr16|+|2868683|2868970|2868759|2868970|2867430|2867457	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2868683	2868970	2868759	2868970	2867430	2867457
chr16|+|2868683|2868970|2868759|2868970|2867801|2867967	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2868683	2868970	2868759	2868970	2867801	2867967
chr16|+|2870955|2871110|2870981|2871110|2867430|2867457	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2870955	2871110	2870981	2871110	2867430	2867457
chr16|+|2870955|2871110|2870981|2871110|2867801|2867967	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2870955	2871110	2870981	2871110	2867801	2867967
chr16|+|2870955|2871110|2870981|2871110|2868683|2868970	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2870955	2871110	2870981	2871110	2868683	2868970
chr19|+|45781180|45781300|45781238|45781300|45774729|45774966	"ENSG00000007047.14_3"	"MARK4"	chr19	+	45781180	45781300	45781238	45781300	45774729	45774966
