ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr7|+|141315270|141315369|141315270|141315365|141321531|141321601	"ENSG00000006530.15_2"	"AGK"	chr7	+	141315270	141315369	141315270	141315365	141321531	141321601
chr7|+|87507367|87507540|87507367|87507448|87514293|87514473	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87507367	87507540	87507367	87507448	87514293	87514473
chr7|+|87507367|87507540|87507367|87507448|87516158|87516209	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87507367	87507540	87507367	87507448	87516158	87516209
chr7|+|87507367|87507540|87507367|87507448|87525788|87525825	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87507367	87507540	87507367	87507448	87525788	87525825
chr7|+|87507367|87507540|87507367|87507448|87529535|87529664	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87507367	87507540	87507367	87507448	87529535	87529664
chr7|+|87507367|87507540|87507367|87507448|87529596|87529664	"ENSG00000006634.7_2"	"DBF4"	chr7	+	87507367	87507540	87507367	87507448	87529596	87529664
chr7|-|38781580|38781721|38781584|38781721|38768291|38768391	"ENSG00000006715.15_3"	"VPS41"	chr7	-	38781580	38781721	38781584	38781721	38768291	38768391
chr17|-|12899256|12900002|12899863|12900002|12899019|12899129	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12899256	12900002	12899863	12900002	12899019	12899129
chr17|-|12905757|12905896|12905762|12905896|12903472|12903591	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12905757	12905896	12905762	12905896	12903472	12903591
chr17|-|12905757|12905896|12905762|12905896|12905590|12905676	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12905757	12905896	12905762	12905896	12905590	12905676
chr17|-|12913929|12913988|12913934|12913988|12909237|12909296	"ENSG00000006744.18_3"	"ELAC2"	chr17	-	12913929	12913988	12913934	12913988	12909237	12909296
chrX|-|7895711|7895780|7895726|7895780|7880068|7880134	"ENSG00000006757.11_2"	"PNPLA4"	chrX	-	7895711	7895780	7895726	7895780	7880068	7880134
chrX|-|7895711|7895780|7895726|7895780|7889753|7889889	"ENSG00000006757.11_2"	"PNPLA4"	chrX	-	7895711	7895780	7895726	7895780	7889753	7889889
chrX|-|7895711|7895780|7895726|7895780|7890044|7890139	"ENSG00000006757.11_2"	"PNPLA4"	chrX	-	7895711	7895780	7895726	7895780	7890044	7890139
chrX|-|7895711|7895780|7895726|7895780|7893980|7894173	"ENSG00000006757.11_2"	"PNPLA4"	chrX	-	7895711	7895780	7895726	7895780	7893980	7894173
chr16|+|2870955|2871110|2870955|2871068|2871366|2871720	"ENSG00000007038.10_2"	"PRSS21"	chr16	+	2870955	2871110	2870955	2871068	2871366	2871720
chr17|+|2577353|2577582|2577353|2577390|2579798|2579900	"ENSG00000007168.12_3"	"PAFAH1B1"	chr17	+	2577353	2577582	2577353	2577390	2579798	2579900
chr17|+|2577353|2577582|2577353|2577390|2583457|2583614	"ENSG00000007168.12_3"	"PAFAH1B1"	chr17	+	2577353	2577582	2577353	2577390	2583457	2583614
chr17|+|2577353|2577582|2577353|2577390|2585022|2588909	"ENSG00000007168.12_3"	"PAFAH1B1"	chr17	+	2577353	2577582	2577353	2577390	2585022	2588909
chr17|-|26944245|26944336|26944249|26944336|26943906|26944013	"ENSG00000007202.14_3"	"KIAA0100"	chr17	-	26944245	26944336	26944249	26944336	26943906	26944013
chr17|-|26966332|26966478|26966333|26966478|26965541|26965660	"ENSG00000007202.14_3"	"KIAA0100"	chr17	-	26966332	26966478	26966333	26966478	26965541	26965660
chr17|-|26970181|26970677|26970627|26970677|26967577|26967701	"ENSG00000007202.14_3"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26967577	26967701
chr17|-|26970181|26970677|26970627|26970677|26968906|26969096	"ENSG00000007202.14_3"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26968906	26969096
chr17|-|26970181|26970677|26970627|26970677|26969292|26969353	"ENSG00000007202.14_3"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969292	26969353
chr17|-|26970181|26970677|26970627|26970677|26969886|26970005	"ENSG00000007202.14_3"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969886	26970005
chr17|+|26820588|26821123|26820588|26820807|26821408|26821530	"ENSG00000007216.14_2"	"SLC13A2"	chr17	+	26820588	26821123	26820588	26820807	26821408	26821530
chr19|-|45681350|45681495|45681392|45681495|45667421|45667505	"ENSG00000007255.10_2"	"TRAPPC6A"	chr19	-	45681350	45681495	45681392	45681495	45667421	45667505
chr19|-|45681350|45681495|45681392|45681495|45668384|45668452	"ENSG00000007255.10_2"	"TRAPPC6A"	chr19	-	45681350	45681495	45681392	45681495	45668384	45668452
chrX|+|153537696|153537794|153537696|153537754|153539461|153539589	"ENSG00000007350.16_3"	"TKTL1"	chrX	+	153537696	153537794	153537696	153537754	153539461	153539589
chr11|-|31815199|31816336|31816177|31816336|31811493|31811567	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31815199	31816336	31816177	31816336	31811493	31811567
chr11|-|31815199|31816336|31816177|31816336|31812257|31812408	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31815199	31816336	31816177	31816336	31812257	31812408
chr11|-|31815199|31816336|31816177|31816336|31814985|31815101	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31815199	31816336	31816177	31816336	31814985	31815101
chr11|-|31822238|31823324|31823309|31823324|31816177|31816336	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31822238	31823324	31823309	31823324	31816177	31816336
chr11|-|31822777|31823324|31823108|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31822777	31823324	31823108	31823324	31822238	31822404
chr11|-|31822777|31823324|31823216|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31822777	31823324	31823216	31823324	31822238	31822404
chr11|-|31822777|31823324|31823289|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31822777	31823324	31823289	31823324	31822238	31822404
chr11|-|31822777|31823324|31823309|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31822777	31823324	31823309	31823324	31822238	31822404
chr11|-|31823108|31823324|31823216|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823108	31823324	31823216	31823324	31822238	31822404
chr11|-|31823108|31823324|31823289|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823108	31823324	31823289	31823324	31822238	31822404
chr11|-|31823108|31823324|31823289|31823324|31822777|31822874	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823108	31823324	31823289	31823324	31822777	31822874
chr11|-|31823108|31823324|31823309|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823108	31823324	31823309	31823324	31822238	31822404
chr11|-|31823108|31823324|31823309|31823324|31822777|31822874	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823108	31823324	31823309	31823324	31822777	31822874
chr11|-|31823108|31828010|31827949|31828010|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823108	31828010	31827949	31828010	31822238	31822404
chr11|-|31823216|31823324|31823289|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823216	31823324	31823289	31823324	31822238	31822404
chr11|-|31823216|31823324|31823309|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823216	31823324	31823309	31823324	31822238	31822404
chr11|-|31823289|31823324|31823309|31823324|31822238|31822404	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823289	31823324	31823309	31823324	31822238	31822404
chr11|-|31823289|31823324|31823309|31823324|31822777|31822874	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31823289	31823324	31823309	31823324	31822777	31822874
chr11|-|31832662|31832879|31832760|31832879|31832375|31832563	"ENSG00000007372.21_3"	"PAX6"	chr11	-	31832662	31832879	31832760	31832879	31832375	31832563
chr16|-|837067|837179|837076|837179|836826|836928	"ENSG00000007376.7_2"	"RPUSD1"	chr16	-	837067	837179	837076	837179	836826	836928
chr16|-|837343|837477|837353|837477|836826|836928	"ENSG00000007376.7_2"	"RPUSD1"	chr16	-	837343	837477	837353	837477	836826	836928
chr16|-|837343|837477|837353|837477|837076|837179	"ENSG00000007376.7_2"	"RPUSD1"	chr16	-	837343	837477	837353	837477	837076	837179
chr16|-|837343|837477|837396|837477|837076|837179	"ENSG00000007376.7_2"	"RPUSD1"	chr16	-	837343	837477	837396	837477	837076	837179
chr16|-|837353|837477|837396|837477|837076|837179	"ENSG00000007376.7_2"	"RPUSD1"	chr16	-	837353	837477	837396	837477	837076	837179
chr16|-|109246|109347|109296|109347|108971|109091	"ENSG00000007384.15_2"	"RHBDF1"	chr16	-	109246	109347	109296	109347	108971	109091
chr16|-|109246|109347|109296|109347|108971|109125	"ENSG00000007384.15_2"	"RHBDF1"	chr16	-	109246	109347	109296	109347	108971	109125
chr16|-|111382|111457|111422|111457|110436|110537	"ENSG00000007384.15_2"	"RHBDF1"	chr16	-	111382	111457	111422	111457	110436	110537
chr16|-|111382|111457|111422|111457|111117|111279	"ENSG00000007384.15_2"	"RHBDF1"	chr16	-	111382	111457	111422	111457	111117	111279
chr16|-|277240|278401|278331|278401|258076|258187	"ENSG00000007392.16_3"	"LUC7L"	chr16	-	277240	278401	278331	278401	258076	258187
chr16|-|277240|278401|278331|278401|270647|270746	"ENSG00000007392.16_3"	"LUC7L"	chr16	-	277240	278401	278331	278401	270647	270746
chr16|+|1394022|1394318|1394022|1394147|1394469|1394526	"ENSG00000007516.13_3"	"BAIAP3"	chr16	+	1394022	1394318	1394022	1394147	1394469	1394526
chr16|+|624065|624438|624065|624409|624527|624763	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	624065	624438	624065	624409	624527	624763
chr16|+|624065|624763|624065|624409|625838|627217	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	624065	624763	624065	624409	625838	627217
chr16|+|624065|624763|624065|624438|626133|626254	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	624065	624763	624065	624438	626133	626254
chr16|+|628378|628505|628378|628462|628784|628938	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	628378	628505	628378	628462	628784	628938
chr16|+|628378|628505|628378|628462|629068|629180	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	628378	628505	628378	628462	629068	629180
chr16|+|628378|628505|628378|628462|629126|629180	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	628378	628505	628378	628462	629126	629180
chr16|+|630182|630972|630182|630263|632247|632309	"ENSG00000007541.16_1"	"PIGQ"	chr16	+	630182	630972	630182	630263	632247	632309
chr1|-|169702716|169702801|169702717|169702801|169701755|169702139	"ENSG00000007908.15_3"	"SELE"	chr1	-	169702716	169702801	169702717	169702801	169701755	169702139
chr1|-|6698142|6698424|6698354|6698424|6697506|6697564	"ENSG00000007923.15_2"	"DNAJC11"	chr1	-	6698142	6698424	6698354	6698424	6697506	6697564
chr1|+|171076815|171076978|171076815|171076961|171077256|171077362	"ENSG00000007933.12_3"	"FMO3"	chr1	+	171076815	171076978	171076815	171076961	171077256	171077362
chrX|-|100104268|100104415|100104319|100104415|100103618|100103743	"ENSG00000007952.17_3"	"NOX1"	chrX	-	100104268	100104415	100104319	100104415	100103618	100103743
chr1|-|1634914|1635379|1635262|1635379|1634518|1634708	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1634914	1635379	1635262	1635379	1634518	1634708
chr1|-|1635477|1635783|1635661|1635783|1634914|1635063	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1635477	1635783	1635661	1635783	1634914	1635063
chr1|-|1635477|1635783|1635661|1635783|1635262|1635379	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1635477	1635783	1635661	1635783	1635262	1635379
chr1|-|1638847|1639023|1638963|1639023|1637080|1637171	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1638847	1639023	1638963	1639023	1637080	1637171
chr1|-|1640917|1641079|1640956|1641079|1640476|1640572	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1640917	1641079	1640956	1641079	1640476	1640572
chr1|-|1650766|1650894|1650796|1650894|1637080|1637171	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1637080	1637171
chr1|-|1650766|1650894|1650796|1650894|1639618|1639684	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1639618	1639684
chr1|-|1650766|1650894|1650796|1650894|1640476|1640572	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1640476	1640572
chr1|-|1650766|1650894|1650796|1650894|1640917|1641079	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1640917	1641079
chr1|-|1650766|1650894|1650796|1650894|1643702|1643839	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1643702	1643839
chr1|-|1650766|1650894|1650796|1650894|1643702|1643866	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1643702	1643866
chr1|-|1650766|1650894|1650796|1650894|1647784|1647917	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1650766	1650894	1650796	1650894	1647784	1647917
chr1|-|1654026|1654270|1654146|1654270|1650766|1650894	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1654026	1654270	1654146	1654270	1650766	1650894
chr1|-|1654026|1654270|1654146|1654270|1653034|1653150	"ENSG00000008128.22_3"	"CDK11A"	chr1	-	1654026	1654270	1654146	1654270	1653034	1653150
chr1|-|1688177|1688321|1688217|1688321|1687941|1688047	"ENSG00000008130.15_2"	"NADK"	chr1	-	1688177	1688321	1688217	1688321	1687941	1688047
chr1|-|1688545|1688749|1688619|1688749|1687941|1688096	"ENSG00000008130.15_2"	"NADK"	chr1	-	1688545	1688749	1688619	1688749	1687941	1688096
chr3|+|38136369|38137437|38136369|38136562|38138059|38138228	"ENSG00000008226.19_3"	"DLEC1"	chr3	+	38136369	38137437	38136369	38136562	38138059	38138228
chr3|+|38136369|38137437|38136369|38136562|38138672|38138766	"ENSG00000008226.19_3"	"DLEC1"	chr3	+	38136369	38137437	38136369	38136562	38138672	38138766
chr7|-|6210162|6210277|6210165|6210277|6205364|6205441	"ENSG00000008256.15_2"	"CYTH3"	chr7	-	6210162	6210277	6210165	6210277	6205364	6205441
chr7|+|87808249|87808444|87808249|87808357|87810819|87810920	"ENSG00000008277.14_2"	"ADAM22"	chr7	+	87808249	87808444	87808249	87808357	87810819	87810920
chr17|-|61513367|61513513|61513414|61513513|61513048|61513152	"ENSG00000008283.15_3"	"CYB561"	chr17	-	61513367	61513513	61513414	61513513	61513048	61513152
chr17|-|49063058|49063139|49063059|49063139|49062283|49062351	"ENSG00000008294.20_2"	"SPAG9"	chr17	-	49063058	49063139	49063059	49063139	49062283	49062351
chr17|-|49071124|49071296|49071133|49071296|49067810|49068029	"ENSG00000008294.20_2"	"SPAG9"	chr17	-	49071124	49071296	49071133	49071296	49067810	49068029
chr7|-|121718915|121719766|121719650|121719766|121717891|121718068	"ENSG00000008311.14_2"	"AASS"	chr7	-	121718915	121719766	121719650	121719766	121717891	121718068
chr7|-|121738798|121738920|121738802|121738920|121738503|121738630	"ENSG00000008311.14_2"	"AASS"	chr7	-	121738798	121738920	121738802	121738920	121738503	121738630
chr12|+|16507164|16507312|16507164|16507204|16510538|16510633	"ENSG00000008394.12_3"	"MGST1"	chr12	+	16507164	16507312	16507164	16507204	16510538	16510633
chr12|+|16507164|16507312|16507164|16507204|16513233|16513377	"ENSG00000008394.12_3"	"MGST1"	chr12	+	16507164	16507312	16507164	16507204	16513233	16513377
chr12|+|16507164|16507312|16507164|16507204|16520258|16520399	"ENSG00000008394.12_3"	"MGST1"	chr12	+	16507164	16507312	16507164	16507204	16520258	16520399
chr12|+|16507164|16507312|16507164|16507204|16529055|16530126	"ENSG00000008394.12_3"	"MGST1"	chr12	+	16507164	16507312	16507164	16507204	16529055	16530126
chr12|+|16507164|16507312|16507164|16507204|16536440|16536538	"ENSG00000008394.12_3"	"MGST1"	chr12	+	16507164	16507312	16507164	16507204	16536440	16536538
chr19|+|13135834|13136366|13135834|13136182|13183860|13183923	"ENSG00000008441.16_3"	"NFIX"	chr19	+	13135834	13136366	13135834	13136182	13183860	13183923
chr19|+|13135834|13136366|13135834|13136182|13184235|13184310	"ENSG00000008441.16_3"	"NFIX"	chr19	+	13135834	13136366	13135834	13136182	13184235	13184310
chr19|+|13135834|13136366|13135834|13136182|13186348|13186485	"ENSG00000008441.16_3"	"NFIX"	chr19	+	13135834	13136366	13135834	13136182	13186348	13186485
chr19|+|13135834|13136366|13135834|13136182|13201112|13201204	"ENSG00000008441.16_3"	"NFIX"	chr19	+	13135834	13136366	13135834	13136182	13201112	13201204
chr19|+|13135834|13136366|13135834|13136182|13205448|13209610	"ENSG00000008441.16_3"	"NFIX"	chr19	+	13135834	13136366	13135834	13136182	13205448	13209610
chr8|-|134487961|134488843|134488520|134488843|134477020|134477200	"ENSG00000008513.14_3"	"ST3GAL1"	chr8	-	134487961	134488843	134488520	134488843	134477020	134477200
chr8|-|134487961|134488843|134488520|134488843|134478136|134478333	"ENSG00000008513.14_3"	"ST3GAL1"	chr8	-	134487961	134488843	134488520	134488843	134478136	134478333
chr16|+|3115369|3115827|3115369|3115495|3117554|3117614	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115369	3115827	3115369	3115495	3117554	3117614
chr16|+|3115369|3115827|3115369|3115495|3117984|3118011	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115369	3115827	3115369	3115495	3117984	3118011
chr16|+|3115610|3115711|3115610|3115656|3115784|3115827	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115610	3115711	3115610	3115656	3115784	3115827
chr16|+|3115610|3115711|3115610|3115656|3117377|3117416	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115610	3115711	3115610	3115656	3117377	3117416
chr16|+|3115631|3115688|3115631|3115656|3115784|3115827	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115631	3115688	3115631	3115656	3115784	3115827
chr16|+|3115640|3115827|3115640|3115688|3117377|3117416	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115640	3115827	3115640	3115688	3117377	3117416
chr16|+|3115662|3115827|3115662|3115688|3117984|3118011	"ENSG00000008517.16_3"	"IL32"	chr16	+	3115662	3115827	3115662	3115688	3117984	3118011
chr16|+|3117377|3117614|3117377|3117416|3117984|3118011	"ENSG00000008517.16_3"	"IL32"	chr16	+	3117377	3117614	3117377	3117416	3117984	3118011
chr16|+|3117377|3117614|3117377|3117416|3118180|3118240	"ENSG00000008517.16_3"	"IL32"	chr16	+	3117377	3117614	3117377	3117416	3118180	3118240
chr16|+|3117377|3117614|3117377|3117416|3118990|3119369	"ENSG00000008517.16_3"	"IL32"	chr16	+	3117377	3117614	3117377	3117416	3118990	3119369
chr16|-|2152380|2152634|2152381|2152634|2152061|2152257	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2152380	2152634	2152381	2152634	2152061	2152257
chr16|-|2153105|2153896|2153266|2153896|2152814|2152971	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2153105	2153896	2153266	2153896	2152814	2152971
chr16|-|2153105|2153896|2153432|2153896|2152814|2152971	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2153105	2153896	2153432	2153896	2152814	2152971
chr16|-|2153105|2153896|2153725|2153896|2152814|2152971	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2153105	2153896	2153725	2153896	2152814	2152971
chr16|-|2153266|2153896|2153432|2153896|2152814|2152971	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2153266	2153896	2153432	2153896	2152814	2152971
chr16|-|2153266|2153896|2153725|2153896|2152814|2152971	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2153266	2153896	2153725	2153896	2152814	2152971
chr16|-|2153432|2153896|2153725|2153896|2152814|2152971	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2153432	2153896	2153725	2153896	2152814	2152971
chr16|-|2155322|2156025|2155865|2156025|2154498|2154643	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2155322	2156025	2155865	2156025	2154498	2154643
chr16|-|2158252|2161872|2161816|2161872|2156805|2156949	"ENSG00000008710.19_3"	"PKD1"	chr16	-	2158252	2161872	2161816	2161872	2156805	2156949
chr17|-|38192368|38192407|38192373|38192407|38192027|38192048	"ENSG00000008838.19_3"	"MED24"	chr17	-	38192368	38192407	38192373	38192407	38192027	38192048
chr1|-|115292441|115292828|115292594|115292828|115280583|115280693	"ENSG00000009307.15_3"	"CSDE1"	chr1	-	115292441	115292828	115292594	115292828	115280583	115280693
chr1|-|115292441|115292828|115292594|115292828|115282312|115282346	"ENSG00000009307.15_3"	"CSDE1"	chr1	-	115292441	115292828	115292594	115292828	115282312	115282346
chr1|-|115292441|115292828|115292594|115292828|115282373|115282511	"ENSG00000009307.15_3"	"CSDE1"	chr1	-	115292441	115292828	115292594	115292828	115282373	115282511
